integration_run_id,customer_id,workflow_run_id,integration_name,started_at,run_status,records_processed,integration_metadata
579,12,199,OpenAI,2026-05-08,completed,298,"{""provider_category"": ""AI"", ""response_time_ms"": 1678, ""error_code"": null}"
580,12,200,Salesforce,2026-04-01,completed,1628,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 976, ""error_code"": null}"
581,12,200,Claygent,2026-04-01,completed,841,"{""provider_category"": ""AI"", ""response_time_ms"": 2355, ""error_code"": null}"
582,12,201,Claygent,2026-05-04,completed,697,"{""provider_category"": ""AI"", ""response_time_ms"": 2386, ""error_code"": null}"
583,12,201,Waterfall,2026-05-04,completed,1864,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1643, ""error_code"": null}"
584,12,201,Salesforce,2026-05-04,completed,1340,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2453, ""error_code"": null}"
585,12,201,OpenAI,2026-05-04,completed,1379,"{""provider_category"": ""AI"", ""response_time_ms"": 1722, ""error_code"": null}"
586,12,202,Claygent,2026-03-26,completed,2170,"{""provider_category"": ""AI"", ""response_time_ms"": 753, ""error_code"": null}"
587,12,202,Salesforce,2026-03-26,completed,1286,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 226, ""error_code"": null}"
588,12,202,HubSpot,2026-03-26,completed,1280,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1108, ""error_code"": null}"
589,12,202,Apollo,2026-03-26,completed,929,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1489, ""error_code"": null}"
590,12,203,LinkedIn Sales Navigator,2026-04-24,completed,1280,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 576, ""error_code"": null}"
591,12,203,Waterfall,2026-04-24,completed,2386,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1837, ""error_code"": null}"
592,12,203,Salesforce,2026-04-24,completed,2380,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1090, ""error_code"": null}"
593,12,203,Claygent,2026-04-24,completed,366,"{""provider_category"": ""AI"", ""response_time_ms"": 1529, ""error_code"": null}"
594,12,204,Apollo,2026-05-12,completed,543,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1128, ""error_code"": null}"
595,12,204,OpenAI,2026-05-12,completed,96,"{""provider_category"": ""AI"", ""response_time_ms"": 1766, ""error_code"": null}"
596,12,204,Salesforce,2026-05-12,completed,271,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1448, ""error_code"": null}"
597,12,205,Waterfall,2026-04-23,completed,1665,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 806, ""error_code"": null}"
598,12,205,Claygent,2026-04-23,completed,591,"{""provider_category"": ""AI"", ""response_time_ms"": 1576, ""error_code"": null}"
599,12,206,OpenAI,2026-02-19,completed,2197,"{""provider_category"": ""AI"", ""response_time_ms"": 1208, ""error_code"": null}"
600,12,206,Salesforce,2026-02-19,completed,1042,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 493, ""error_code"": null}"
601,12,206,LinkedIn Sales Navigator,2026-02-19,completed,1140,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1961, ""error_code"": null}"
602,12,206,Waterfall,2026-02-19,completed,1374,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 566, ""error_code"": null}"
603,12,206,Claygent,2026-02-19,completed,510,"{""provider_category"": ""AI"", ""response_time_ms"": 1894, ""error_code"": null}"
604,12,207,HubSpot,2026-03-09,completed,1581,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 838, ""error_code"": null}"
605,12,207,Claygent,2026-03-09,completed,401,"{""provider_category"": ""AI"", ""response_time_ms"": 660, ""error_code"": null}"
606,12,208,Waterfall,2026-03-03,completed,2288,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2343, ""error_code"": null}"
607,12,208,Salesforce,2026-03-03,completed,1109,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2447, ""error_code"": null}"
608,12,208,LinkedIn Sales Navigator,2026-03-03,completed,2028,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 778, ""error_code"": null}"
609,12,208,Claygent,2026-03-03,completed,125,"{""provider_category"": ""AI"", ""response_time_ms"": 1742, ""error_code"": null}"
610,12,209,Salesforce,2026-02-18,completed,128,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1398, ""error_code"": null}"
611,12,209,HubSpot,2026-02-18,completed,1633,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1146, ""error_code"": null}"
612,12,209,Apollo,2026-02-18,completed,1609,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2282, ""error_code"": null}"
613,12,210,Apollo,2026-04-30,completed,125,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1620, ""error_code"": null}"
614,12,210,OpenAI,2026-04-30,completed,1491,"{""provider_category"": ""AI"", ""response_time_ms"": 1655, ""error_code"": null}"
615,12,210,Salesforce,2026-04-30,completed,1288,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1167, ""error_code"": null}"
616,12,210,Claygent,2026-04-30,completed,2103,"{""provider_category"": ""AI"", ""response_time_ms"": 1329, ""error_code"": null}"
617,12,211,Claygent,2026-04-03,failed,981,"{""provider_category"": ""AI"", ""response_time_ms"": 1909, ""error_code"": ""timeout""}"
618,12,211,Salesforce,2026-04-03,failed,2396,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 825, ""error_code"": ""rate_limit""}"
619,12,212,HubSpot,2026-04-11,completed,2332,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2383, ""error_code"": null}"
620,12,212,Waterfall,2026-04-11,completed,534,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 954, ""error_code"": null}"
621,12,212,LinkedIn Sales Navigator,2026-04-11,completed,1350,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 796, ""error_code"": null}"
622,12,212,Salesforce,2026-04-11,completed,170,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1505, ""error_code"": null}"
623,12,212,Claygent,2026-04-11,completed,1745,"{""provider_category"": ""AI"", ""response_time_ms"": 1884, ""error_code"": null}"
624,12,213,LinkedIn Sales Navigator,2026-05-05,completed,156,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1671, ""error_code"": null}"
625,12,213,Waterfall,2026-05-05,completed,375,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2152, ""error_code"": null}"
626,12,213,Claygent,2026-05-05,completed,599,"{""provider_category"": ""AI"", ""response_time_ms"": 2257, ""error_code"": null}"
627,12,214,Apollo,2026-05-07,completed,961,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1030, ""error_code"": null}"
628,12,215,OpenAI,2026-04-10,completed,2201,"{""provider_category"": ""AI"", ""response_time_ms"": 357, ""error_code"": null}"
629,12,215,LinkedIn Sales Navigator,2026-04-10,completed,2182,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 647, ""error_code"": null}"
630,12,215,Salesforce,2026-04-10,completed,1899,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2071, ""error_code"": null}"
631,12,215,Claygent,2026-04-10,completed,223,"{""provider_category"": ""AI"", ""response_time_ms"": 1206, ""error_code"": null}"
632,12,216,Apollo,2026-02-18,completed,1900,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 570, ""error_code"": null}"
633,12,216,LinkedIn Sales Navigator,2026-02-18,completed,2100,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 663, ""error_code"": null}"
634,12,216,Claygent,2026-02-18,completed,786,"{""provider_category"": ""AI"", ""response_time_ms"": 2438, ""error_code"": null}"
635,12,216,Waterfall,2026-02-18,completed,604,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1810, ""error_code"": null}"
636,12,217,Claygent,2026-02-16,completed,1890,"{""provider_category"": ""AI"", ""response_time_ms"": 1686, ""error_code"": null}"
637,13,218,Waterfall,2026-03-24,completed,1479,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 350, ""error_code"": null}"
638,13,218,Claygent,2026-03-24,completed,645,"{""provider_category"": ""AI"", ""response_time_ms"": 332, ""error_code"": null}"
639,13,219,OpenAI,2026-03-04,failed,196,"{""provider_category"": ""AI"", ""response_time_ms"": 581, ""error_code"": ""rate_limit""}"
640,13,219,Salesforce,2026-03-04,failed,1372,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1709, ""error_code"": ""rate_limit""}"
641,13,220,Claygent,2026-04-05,completed,2216,"{""provider_category"": ""AI"", ""response_time_ms"": 559, ""error_code"": null}"
642,13,221,Waterfall,2026-04-12,failed,2088,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2217, ""error_code"": ""timeout""}"
643,13,221,LinkedIn Sales Navigator,2026-04-12,failed,1003,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1389, ""error_code"": ""timeout""}"
644,13,221,Salesforce,2026-04-12,failed,56,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 684, ""error_code"": ""timeout""}"
645,13,222,Apollo,2026-02-20,completed,2302,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1526, ""error_code"": null}"
646,13,222,Claygent,2026-02-20,completed,75,"{""provider_category"": ""AI"", ""response_time_ms"": 666, ""error_code"": null}"
647,13,222,HubSpot,2026-02-20,completed,1415,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1598, ""error_code"": null}"
648,13,223,OpenAI,2026-04-13,failed,2249,"{""provider_category"": ""AI"", ""response_time_ms"": 1572, ""error_code"": ""rate_limit""}"
649,13,223,Waterfall,2026-04-13,failed,1745,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 429, ""error_code"": ""mapping_error""}"
650,13,224,Salesforce,2026-04-21,completed,528,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1462, ""error_code"": null}"
651,13,224,LinkedIn Sales Navigator,2026-04-21,completed,1338,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 329, ""error_code"": null}"
652,13,224,Waterfall,2026-04-21,completed,1162,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1895, ""error_code"": null}"
653,13,224,OpenAI,2026-04-21,completed,405,"{""provider_category"": ""AI"", ""response_time_ms"": 2235, ""error_code"": null}"
654,13,224,Claygent,2026-04-21,completed,1023,"{""provider_category"": ""AI"", ""response_time_ms"": 1722, ""error_code"": null}"
655,13,225,Waterfall,2026-04-02,completed,2194,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1471, ""error_code"": null}"
656,13,225,Apollo,2026-04-02,completed,1390,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 786, ""error_code"": null}"
657,13,226,Claygent,2026-02-10,completed,1328,"{""provider_category"": ""AI"", ""response_time_ms"": 1059, ""error_code"": null}"
658,13,226,HubSpot,2026-02-10,completed,1364,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1021, ""error_code"": null}"
659,13,226,LinkedIn Sales Navigator,2026-02-10,completed,838,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1373, ""error_code"": null}"
660,13,226,Apollo,2026-02-10,completed,1183,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2380, ""error_code"": null}"
661,13,227,LinkedIn Sales Navigator,2026-02-09,completed,1210,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1202, ""error_code"": null}"
662,13,227,Apollo,2026-02-09,completed,751,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 491, ""error_code"": null}"
663,13,227,Salesforce,2026-02-09,completed,1325,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1587, ""error_code"": null}"
664,13,227,Claygent,2026-02-09,completed,2264,"{""provider_category"": ""AI"", ""response_time_ms"": 2017, ""error_code"": null}"
665,13,228,LinkedIn Sales Navigator,2026-03-26,completed,2235,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 521, ""error_code"": null}"
666,13,228,Apollo,2026-03-26,completed,1957,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 739, ""error_code"": null}"
667,13,228,Salesforce,2026-03-26,completed,430,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2118, ""error_code"": null}"
668,13,228,HubSpot,2026-03-26,completed,448,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2066, ""error_code"": null}"
669,13,229,Claygent,2026-03-25,completed,1939,"{""provider_category"": ""AI"", ""response_time_ms"": 899, ""error_code"": null}"
670,13,229,HubSpot,2026-03-25,completed,1206,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1627, ""error_code"": null}"
671,13,229,OpenAI,2026-03-25,completed,2403,"{""provider_category"": ""AI"", ""response_time_ms"": 721, ""error_code"": null}"
672,13,229,Salesforce,2026-03-25,completed,2130,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 621, ""error_code"": null}"
673,13,230,OpenAI,2026-03-07,completed,902,"{""provider_category"": ""AI"", ""response_time_ms"": 1965, ""error_code"": null}"
674,13,230,HubSpot,2026-03-07,completed,1833,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1601, ""error_code"": null}"
675,13,230,Claygent,2026-03-07,completed,2280,"{""provider_category"": ""AI"", ""response_time_ms"": 1167, ""error_code"": null}"
676,14,231,LinkedIn Sales Navigator,2026-05-21,completed,2140,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1855, ""error_code"": null}"
677,14,231,Claygent,2026-05-21,completed,572,"{""provider_category"": ""AI"", ""response_time_ms"": 1404, ""error_code"": null}"
678,14,232,OpenAI,2026-03-31,completed,1995,"{""provider_category"": ""AI"", ""response_time_ms"": 769, ""error_code"": null}"
679,14,232,HubSpot,2026-03-31,completed,820,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2475, ""error_code"": null}"
680,14,232,LinkedIn Sales Navigator,2026-03-31,completed,1625,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1675, ""error_code"": null}"
681,14,232,Waterfall,2026-03-31,completed,1758,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 831, ""error_code"": null}"
682,14,233,HubSpot,2026-04-11,completed,1911,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2286, ""error_code"": null}"
683,14,233,Salesforce,2026-04-11,completed,1787,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2461, ""error_code"": null}"
684,14,233,LinkedIn Sales Navigator,2026-04-11,completed,1893,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1775, ""error_code"": null}"
685,14,233,OpenAI,2026-04-11,completed,1505,"{""provider_category"": ""AI"", ""response_time_ms"": 1124, ""error_code"": null}"
686,14,234,LinkedIn Sales Navigator,2026-03-25,completed,377,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 781, ""error_code"": null}"
687,14,235,OpenAI,2026-05-23,completed,1256,"{""provider_category"": ""AI"", ""response_time_ms"": 1384, ""error_code"": null}"
688,14,235,LinkedIn Sales Navigator,2026-05-23,completed,736,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 344, ""error_code"": null}"
689,14,235,HubSpot,2026-05-23,completed,2497,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1445, ""error_code"": null}"
690,14,235,Apollo,2026-05-23,completed,2358,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1266, ""error_code"": null}"
691,14,236,LinkedIn Sales Navigator,2026-06-07,completed,1102,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 258, ""error_code"": null}"
692,14,236,Apollo,2026-06-07,completed,506,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 915, ""error_code"": null}"
693,14,236,Claygent,2026-06-07,completed,2473,"{""provider_category"": ""AI"", ""response_time_ms"": 819, ""error_code"": null}"
694,14,237,LinkedIn Sales Navigator,2026-04-16,failed,1741,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1769, ""error_code"": ""timeout""}"
