usage_transaction_id,customer_id,event_timestamp,usage_type,usage_category,units_consumed,related_event_id,usage_metadata
1096,42,2026-04-04,data_credit,enrichment,595,2526,"{""workflow_run_id"": 548, ""source"": ""data_provider_or_ai""}"
1097,42,2026-04-22,action,personalized_outbound,2114,2531,"{""workflow_run_id"": 549, ""source"": ""workflow_execution""}"
1098,42,2026-04-22,data_credit,waterfall,707,2531,"{""workflow_run_id"": 549, ""source"": ""data_provider_or_ai""}"
1099,42,2026-05-17,action,lead_enrichment,792,2536,"{""workflow_run_id"": 550, ""source"": ""workflow_execution""}"
1100,42,2026-05-17,data_credit,ai_research,393,2536,"{""workflow_run_id"": 550, ""source"": ""data_provider_or_ai""}"
1101,42,2026-04-27,action,personalized_outbound,1339,2541,"{""workflow_run_id"": 551, ""source"": ""workflow_execution""}"
1102,42,2026-04-27,data_credit,enrichment,409,2541,"{""workflow_run_id"": 551, ""source"": ""data_provider_or_ai""}"
1103,42,2026-06-02,action,crm_sync,538,2546,"{""workflow_run_id"": 552, ""source"": ""workflow_execution""}"
1104,42,2026-06-02,data_credit,enrichment,268,2546,"{""workflow_run_id"": 552, ""source"": ""data_provider_or_ai""}"
1105,42,2026-04-25,action,personalized_outbound,2908,2551,"{""workflow_run_id"": 553, ""source"": ""workflow_execution""}"
1106,42,2026-04-25,data_credit,enrichment,258,2551,"{""workflow_run_id"": 553, ""source"": ""data_provider_or_ai""}"
1107,42,2026-04-09,action,crm_sync,870,2556,"{""workflow_run_id"": 554, ""source"": ""workflow_execution""}"
1108,42,2026-04-09,data_credit,ai_research,211,2556,"{""workflow_run_id"": 554, ""source"": ""data_provider_or_ai""}"
1109,42,2026-05-02,action,personalized_outbound,352,2561,"{""workflow_run_id"": 555, ""source"": ""workflow_execution""}"
1110,42,2026-05-02,data_credit,ai_research,84,2561,"{""workflow_run_id"": 555, ""source"": ""data_provider_or_ai""}"
1111,42,2026-05-17,action,personalized_outbound,1617,2566,"{""workflow_run_id"": 556, ""source"": ""workflow_execution""}"
1112,42,2026-05-17,data_credit,ai_research,531,2566,"{""workflow_run_id"": 556, ""source"": ""data_provider_or_ai""}"
1113,42,2026-06-04,action,ai_account_research,1879,2571,"{""workflow_run_id"": 557, ""source"": ""workflow_execution""}"
1114,42,2026-06-04,data_credit,enrichment,697,2571,"{""workflow_run_id"": 557, ""source"": ""data_provider_or_ai""}"
1115,42,2026-04-22,action,ai_account_research,754,2574,"{""workflow_run_id"": 558, ""source"": ""workflow_execution""}"
1116,42,2026-04-22,data_credit,waterfall,519,2574,"{""workflow_run_id"": 558, ""source"": ""data_provider_or_ai""}"
1117,42,2026-04-10,action,lead_enrichment,2415,2577,"{""workflow_run_id"": 559, ""source"": ""workflow_execution""}"
1118,42,2026-04-10,data_credit,enrichment,504,2577,"{""workflow_run_id"": 559, ""source"": ""data_provider_or_ai""}"
1119,42,2026-04-05,action,ai_account_research,2407,2582,"{""workflow_run_id"": 560, ""source"": ""workflow_execution""}"
1120,42,2026-04-05,data_credit,enrichment,501,2582,"{""workflow_run_id"": 560, ""source"": ""data_provider_or_ai""}"
1121,42,2026-05-13,action,waterfall_enrichment,1217,2587,"{""workflow_run_id"": 561, ""source"": ""workflow_execution""}"
1122,42,2026-05-13,data_credit,ai_research,347,2587,"{""workflow_run_id"": 561, ""source"": ""data_provider_or_ai""}"
1123,42,2026-05-13,action,ai_account_research,1929,2592,"{""workflow_run_id"": 562, ""source"": ""workflow_execution""}"
1124,42,2026-05-13,data_credit,ai_research,660,2592,"{""workflow_run_id"": 562, ""source"": ""data_provider_or_ai""}"
1125,42,2026-06-13,action,crm_sync,680,2597,"{""workflow_run_id"": 563, ""source"": ""workflow_execution""}"
1126,42,2026-06-13,data_credit,waterfall,342,2597,"{""workflow_run_id"": 563, ""source"": ""data_provider_or_ai""}"
1127,42,2026-05-21,action,waterfall_enrichment,673,2602,"{""workflow_run_id"": 564, ""source"": ""workflow_execution""}"
1128,42,2026-05-21,data_credit,enrichment,175,2602,"{""workflow_run_id"": 564, ""source"": ""data_provider_or_ai""}"
1129,42,2026-06-08,action,ai_account_research,751,2605,"{""workflow_run_id"": 565, ""source"": ""workflow_execution""}"
1130,42,2026-06-08,data_credit,ai_research,138,2605,"{""workflow_run_id"": 565, ""source"": ""data_provider_or_ai""}"
1131,42,2026-05-02,action,personalized_outbound,2116,2610,"{""workflow_run_id"": 566, ""source"": ""workflow_execution""}"
1132,42,2026-05-02,data_credit,waterfall,44,2610,"{""workflow_run_id"": 566, ""source"": ""data_provider_or_ai""}"
1133,42,2026-07-01,action,lead_enrichment,754,2615,"{""workflow_run_id"": 567, ""source"": ""workflow_execution""}"
1134,42,2026-07-01,data_credit,waterfall,226,2615,"{""workflow_run_id"": 567, ""source"": ""data_provider_or_ai""}"
1135,42,2026-05-05,action,crm_sync,2925,2620,"{""workflow_run_id"": 568, ""source"": ""workflow_execution""}"
1136,42,2026-05-05,data_credit,enrichment,710,2620,"{""workflow_run_id"": 568, ""source"": ""data_provider_or_ai""}"
1137,42,2026-06-17,action,waterfall_enrichment,1975,2625,"{""workflow_run_id"": 569, ""source"": ""workflow_execution""}"
1138,42,2026-06-17,data_credit,waterfall,420,2625,"{""workflow_run_id"": 569, ""source"": ""data_provider_or_ai""}"
1139,42,2026-04-24,action,personalized_outbound,2745,2630,"{""workflow_run_id"": 570, ""source"": ""workflow_execution""}"
1140,42,2026-04-24,data_credit,ai_research,215,2630,"{""workflow_run_id"": 570, ""source"": ""data_provider_or_ai""}"
1141,42,2026-05-20,action,lead_enrichment,561,2635,"{""workflow_run_id"": 571, ""source"": ""workflow_execution""}"
1142,42,2026-05-20,data_credit,waterfall,108,2635,"{""workflow_run_id"": 571, ""source"": ""data_provider_or_ai""}"
1143,42,2026-05-03,action,personalized_outbound,1253,2640,"{""workflow_run_id"": 572, ""source"": ""workflow_execution""}"
1144,42,2026-05-03,data_credit,ai_research,756,2640,"{""workflow_run_id"": 572, ""source"": ""data_provider_or_ai""}"
1145,42,2026-04-28,action,crm_sync,2330,2645,"{""workflow_run_id"": 573, ""source"": ""workflow_execution""}"
1146,42,2026-04-28,data_credit,ai_research,187,2645,"{""workflow_run_id"": 573, ""source"": ""data_provider_or_ai""}"
1147,42,2026-06-26,action,personalized_outbound,2308,2650,"{""workflow_run_id"": 574, ""source"": ""workflow_execution""}"
1148,42,2026-06-26,data_credit,enrichment,716,2650,"{""workflow_run_id"": 574, ""source"": ""data_provider_or_ai""}"
1149,42,2026-04-08,action,ai_account_research,1143,2655,"{""workflow_run_id"": 575, ""source"": ""workflow_execution""}"
1150,42,2026-04-08,data_credit,waterfall,583,2655,"{""workflow_run_id"": 575, ""source"": ""data_provider_or_ai""}"
1151,42,2026-04-24,action,crm_sync,1090,2660,"{""workflow_run_id"": 576, ""source"": ""workflow_execution""}"
1152,42,2026-04-24,data_credit,ai_research,793,2660,"{""workflow_run_id"": 576, ""source"": ""data_provider_or_ai""}"
1153,43,2026-05-07,action,ai_account_research,2905,2665,"{""workflow_run_id"": 577, ""source"": ""workflow_execution""}"
1154,43,2026-05-07,data_credit,enrichment,522,2665,"{""workflow_run_id"": 577, ""source"": ""data_provider_or_ai""}"
1155,43,2026-05-17,action,lead_enrichment,2022,2668,"{""workflow_run_id"": 578, ""source"": ""workflow_execution""}"
1156,43,2026-05-17,data_credit,ai_research,55,2668,"{""workflow_run_id"": 578, ""source"": ""data_provider_or_ai""}"
1157,43,2026-05-08,action,waterfall_enrichment,766,2671,"{""workflow_run_id"": 579, ""source"": ""workflow_execution""}"
1158,43,2026-05-08,data_credit,ai_research,60,2671,"{""workflow_run_id"": 579, ""source"": ""data_provider_or_ai""}"
1159,43,2026-06-14,action,ai_account_research,640,2676,"{""workflow_run_id"": 580, ""source"": ""workflow_execution""}"
1160,43,2026-06-14,data_credit,waterfall,778,2676,"{""workflow_run_id"": 580, ""source"": ""data_provider_or_ai""}"
1161,43,2026-06-10,action,crm_sync,595,2681,"{""workflow_run_id"": 581, ""source"": ""workflow_execution""}"
1162,43,2026-06-10,data_credit,enrichment,44,2681,"{""workflow_run_id"": 581, ""source"": ""data_provider_or_ai""}"
1163,43,2026-04-10,action,ai_account_research,2973,2686,"{""workflow_run_id"": 582, ""source"": ""workflow_execution""}"
1164,43,2026-04-10,data_credit,enrichment,420,2686,"{""workflow_run_id"": 582, ""source"": ""data_provider_or_ai""}"
1165,43,2026-05-16,action,lead_enrichment,2832,2691,"{""workflow_run_id"": 583, ""source"": ""workflow_execution""}"
1166,43,2026-05-16,data_credit,waterfall,150,2691,"{""workflow_run_id"": 583, ""source"": ""data_provider_or_ai""}"
1167,43,2026-04-17,action,waterfall_enrichment,621,2694,"{""workflow_run_id"": 584, ""source"": ""workflow_execution""}"
1168,43,2026-04-17,data_credit,waterfall,510,2694,"{""workflow_run_id"": 584, ""source"": ""data_provider_or_ai""}"
1169,43,2026-06-03,action,ai_account_research,1613,2699,"{""workflow_run_id"": 585, ""source"": ""workflow_execution""}"
1170,43,2026-06-03,data_credit,ai_research,304,2699,"{""workflow_run_id"": 585, ""source"": ""data_provider_or_ai""}"
1171,43,2026-05-04,action,crm_sync,1283,2704,"{""workflow_run_id"": 586, ""source"": ""workflow_execution""}"
1172,43,2026-05-04,data_credit,waterfall,628,2704,"{""workflow_run_id"": 586, ""source"": ""data_provider_or_ai""}"
1173,43,2026-04-28,action,crm_sync,2482,2707,"{""workflow_run_id"": 587, ""source"": ""workflow_execution""}"
1174,43,2026-04-28,data_credit,enrichment,552,2707,"{""workflow_run_id"": 587, ""source"": ""data_provider_or_ai""}"
1175,43,2026-04-14,action,crm_sync,113,2712,"{""workflow_run_id"": 588, ""source"": ""workflow_execution""}"
1176,43,2026-04-14,data_credit,enrichment,88,2712,"{""workflow_run_id"": 588, ""source"": ""data_provider_or_ai""}"
1177,43,2026-05-01,action,personalized_outbound,2292,2717,"{""workflow_run_id"": 589, ""source"": ""workflow_execution""}"
1178,43,2026-05-01,data_credit,enrichment,294,2717,"{""workflow_run_id"": 589, ""source"": ""data_provider_or_ai""}"
1179,43,2026-04-11,action,ai_account_research,1068,2722,"{""workflow_run_id"": 590, ""source"": ""workflow_execution""}"
1180,43,2026-04-11,data_credit,enrichment,175,2722,"{""workflow_run_id"": 590, ""source"": ""data_provider_or_ai""}"
1181,43,2026-06-08,action,ai_account_research,1091,2727,"{""workflow_run_id"": 591, ""source"": ""workflow_execution""}"
1182,43,2026-06-08,data_credit,waterfall,490,2727,"{""workflow_run_id"": 591, ""source"": ""data_provider_or_ai""}"
1183,44,2026-03-19,action,personalized_outbound,189,2732,"{""workflow_run_id"": 592, ""source"": ""workflow_execution""}"
1184,44,2026-03-19,data_credit,waterfall,418,2732,"{""workflow_run_id"": 592, ""source"": ""data_provider_or_ai""}"
1185,44,2026-03-16,action,waterfall_enrichment,1036,2737,"{""workflow_run_id"": 593, ""source"": ""workflow_execution""}"
1186,44,2026-03-16,data_credit,waterfall,112,2737,"{""workflow_run_id"": 593, ""source"": ""data_provider_or_ai""}"
1187,44,2026-02-20,action,personalized_outbound,787,2742,"{""workflow_run_id"": 594, ""source"": ""workflow_execution""}"
1188,44,2026-02-20,data_credit,enrichment,261,2742,"{""workflow_run_id"": 594, ""source"": ""data_provider_or_ai""}"
1189,44,2026-02-25,action,lead_enrichment,2151,2747,"{""workflow_run_id"": 595, ""source"": ""workflow_execution""}"
1190,44,2026-02-25,data_credit,enrichment,536,2747,"{""workflow_run_id"": 595, ""source"": ""data_provider_or_ai""}"
1191,44,2026-03-22,action,waterfall_enrichment,656,2752,"{""workflow_run_id"": 596, ""source"": ""workflow_execution""}"
1192,44,2026-03-22,data_credit,ai_research,20,2752,"{""workflow_run_id"": 596, ""source"": ""data_provider_or_ai""}"
1193,44,2026-03-30,action,waterfall_enrichment,1388,2755,"{""workflow_run_id"": 597, ""source"": ""workflow_execution""}"
1194,44,2026-03-30,data_credit,enrichment,518,2755,"{""workflow_run_id"": 597, ""source"": ""data_provider_or_ai""}"
1195,44,2026-02-02,action,ai_account_research,1997,2760,"{""workflow_run_id"": 598, ""source"": ""workflow_execution""}"
1196,44,2026-02-02,data_credit,ai_research,153,2760,"{""workflow_run_id"": 598, ""source"": ""data_provider_or_ai""}"
1197,44,2026-02-06,action,lead_enrichment,514,2763,"{""workflow_run_id"": 599, ""source"": ""workflow_execution""}"
1198,44,2026-02-06,data_credit,waterfall,169,2763,"{""workflow_run_id"": 599, ""source"": ""data_provider_or_ai""}"
1199,44,2026-04-12,action,personalized_outbound,248,2768,"{""workflow_run_id"": 600, ""source"": ""workflow_execution""}"
1200,44,2026-04-12,data_credit,waterfall,702,2768,"{""workflow_run_id"": 600, ""source"": ""data_provider_or_ai""}"
1201,45,2026-02-25,action,ai_account_research,1454,2771,"{""workflow_run_id"": 601, ""source"": ""workflow_execution""}"
1202,45,2026-02-25,data_credit,waterfall,666,2771,"{""workflow_run_id"": 601, ""source"": ""data_provider_or_ai""}"
1203,45,2026-03-12,action,personalized_outbound,1015,2776,"{""workflow_run_id"": 602, ""source"": ""workflow_execution""}"
1204,45,2026-03-12,data_credit,enrichment,244,2776,"{""workflow_run_id"": 602, ""source"": ""data_provider_or_ai""}"
1205,45,2026-03-30,action,lead_enrichment,730,2781,"{""workflow_run_id"": 603, ""source"": ""workflow_execution""}"
1206,45,2026-03-30,data_credit,ai_research,444,2781,"{""workflow_run_id"": 603, ""source"": ""data_provider_or_ai""}"
1207,45,2026-02-02,action,lead_enrichment,2549,2784,"{""workflow_run_id"": 604, ""source"": ""workflow_execution""}"
1208,45,2026-02-02,data_credit,waterfall,354,2784,"{""workflow_run_id"": 604, ""source"": ""data_provider_or_ai""}"
1209,45,2026-03-19,action,lead_enrichment,2880,2789,"{""workflow_run_id"": 605, ""source"": ""workflow_execution""}"
1210,45,2026-03-19,data_credit,waterfall,722,2789,"{""workflow_run_id"": 605, ""source"": ""data_provider_or_ai""}"
1211,45,2026-03-16,action,lead_enrichment,2108,2794,"{""workflow_run_id"": 606, ""source"": ""workflow_execution""}"
1212,45,2026-03-16,data_credit,ai_research,130,2794,"{""workflow_run_id"": 606, ""source"": ""data_provider_or_ai""}"
1213,45,2026-04-15,action,personalized_outbound,2823,2799,"{""workflow_run_id"": 607, ""source"": ""workflow_execution""}"
1214,45,2026-04-15,data_credit,waterfall,186,2799,"{""workflow_run_id"": 607, ""source"": ""data_provider_or_ai""}"
1215,45,2026-03-31,action,personalized_outbound,1938,2804,"{""workflow_run_id"": 608, ""source"": ""workflow_execution""}"
1216,45,2026-03-31,data_credit,enrichment,149,2804,"{""workflow_run_id"": 608, ""source"": ""data_provider_or_ai""}"
1217,45,2026-02-08,action,crm_sync,1132,2809,"{""workflow_run_id"": 609, ""source"": ""workflow_execution""}"
1218,45,2026-02-08,data_credit,enrichment,418,2809,"{""workflow_run_id"": 609, ""source"": ""data_provider_or_ai""}"
1219,45,2026-04-03,action,waterfall_enrichment,674,2814,"{""workflow_run_id"": 610, ""source"": ""workflow_execution""}"
1220,45,2026-04-03,data_credit,waterfall,265,2814,"{""workflow_run_id"": 610, ""source"": ""data_provider_or_ai""}"
1221,45,2026-04-17,action,ai_account_research,1700,2817,"{""workflow_run_id"": 611, ""source"": ""workflow_execution""}"
1222,45,2026-04-17,data_credit,waterfall,561,2817,"{""workflow_run_id"": 611, ""source"": ""data_provider_or_ai""}"
1223,45,2026-04-18,action,lead_enrichment,1329,2822,"{""workflow_run_id"": 612, ""source"": ""workflow_execution""}"
1224,45,2026-04-18,data_credit,enrichment,687,2822,"{""workflow_run_id"": 612, ""source"": ""data_provider_or_ai""}"
1225,45,2026-02-28,action,crm_sync,2155,2825,"{""workflow_run_id"": 613, ""source"": ""workflow_execution""}"
1226,45,2026-02-28,data_credit,waterfall,770,2825,"{""workflow_run_id"": 613, ""source"": ""data_provider_or_ai""}"
1227,45,2026-03-10,action,lead_enrichment,1157,2830,"{""workflow_run_id"": 614, ""source"": ""workflow_execution""}"
1228,45,2026-03-10,data_credit,waterfall,193,2830,"{""workflow_run_id"": 614, ""source"": ""data_provider_or_ai""}"
1229,45,2026-03-08,action,ai_account_research,1081,2835,"{""workflow_run_id"": 615, ""source"": ""workflow_execution""}"
1230,45,2026-03-08,data_credit,ai_research,87,2835,"{""workflow_run_id"": 615, ""source"": ""data_provider_or_ai""}"
1231,45,2026-02-21,action,crm_sync,1688,2840,"{""workflow_run_id"": 616, ""source"": ""workflow_execution""}"
1232,45,2026-02-21,data_credit,waterfall,213,2840,"{""workflow_run_id"": 616, ""source"": ""data_provider_or_ai""}"
1233,45,2026-03-03,action,personalized_outbound,969,2845,"{""workflow_run_id"": 617, ""source"": ""workflow_execution""}"
1234,45,2026-03-03,data_credit,enrichment,191,2845,"{""workflow_run_id"": 617, ""source"": ""data_provider_or_ai""}"
1235,45,2026-04-19,action,personalized_outbound,170,2850,"{""workflow_run_id"": 618, ""source"": ""workflow_execution""}"
1236,45,2026-04-19,data_credit,ai_research,700,2850,"{""workflow_run_id"": 618, ""source"": ""data_provider_or_ai""}"
1237,45,2026-04-23,action,lead_enrichment,590,2855,"{""workflow_run_id"": 619, ""source"": ""workflow_execution""}"
1238,45,2026-04-23,data_credit,enrichment,659,2855,"{""workflow_run_id"": 619, ""source"": ""data_provider_or_ai""}"
1239,45,2026-04-21,action,personalized_outbound,1766,2860,"{""workflow_run_id"": 620, ""source"": ""workflow_execution""}"
1240,45,2026-04-21,data_credit,enrichment,43,2860,"{""workflow_run_id"": 620, ""source"": ""data_provider_or_ai""}"
1241,45,2026-03-07,action,lead_enrichment,1232,2865,"{""workflow_run_id"": 621, ""source"": ""workflow_execution""}"
1242,45,2026-03-07,data_credit,waterfall,338,2865,"{""workflow_run_id"": 621, ""source"": ""data_provider_or_ai""}"
1243,45,2026-04-09,action,personalized_outbound,537,2870,"{""workflow_run_id"": 622, ""source"": ""workflow_execution""}"
1244,45,2026-04-09,data_credit,enrichment,508,2870,"{""workflow_run_id"": 622, ""source"": ""data_provider_or_ai""}"
